task_id,changed,anchor_sha256,candidate_sha256,candidate_bytes
task298,False,e0f93c454b454560cd1f5607a2e7c137c10f6257ed0016ef5d0ffc0de801e652,e0f93c454b454560cd1f5607a2e7c137c10f6257ed0016ef5d0ffc0de801e652,4436
task299,False,1e9708846864c2782d5c9d4b378034e7f20bd2a610abbcfb0712b83b3179cd2a,1e9708846864c2782d5c9d4b378034e7f20bd2a610abbcfb0712b83b3179cd2a,1405
task300,False,636b174c4333259b7ef746830a9768013b6f733d02576aeabe427095253be1e8,636b174c4333259b7ef746830a9768013b6f733d02576aeabe427095253be1e8,4454
task301,False,3207cb212d524b262aad2e4254037f5a963e3d95621cfdc5897ce0bc6908049c,3207cb212d524b262aad2e4254037f5a963e3d95621cfdc5897ce0bc6908049c,19355
task302,False,fc0c4095ee26f99dfa28593219832fb1744068c9c08b4b65293674194a176ad1,fc0c4095ee26f99dfa28593219832fb1744068c9c08b4b65293674194a176ad1,4372
task303,False,f1388ccd300d0326ef77e32e80a1bdcb15c39bd24649153f5208eb8cc0962cc6,f1388ccd300d0326ef77e32e80a1bdcb15c39bd24649153f5208eb8cc0962cc6,2084
task304,False,06814b3c9e89e0e99a7912ec3975a71e82891a22624fa4ed401a2bdfb2d9560c,06814b3c9e89e0e99a7912ec3975a71e82891a22624fa4ed401a2bdfb2d9560c,1814
task305,False,9f735899c445d2de0753685201dbbaa448ff1306c5f52d568270b4588d8e242d,9f735899c445d2de0753685201dbbaa448ff1306c5f52d568270b4588d8e242d,1865
task306,False,7b49df67bd4c3733ab36737bab5b236e6f62b7b3928698f735fa95db0f9366f5,7b49df67bd4c3733ab36737bab5b236e6f62b7b3928698f735fa95db0f9366f5,4155
task307,False,badc5326d1acd892c77212fc876a3f3192e5b67a9806ab111d1e9589eff70706,badc5326d1acd892c77212fc876a3f3192e5b67a9806ab111d1e9589eff70706,7454
task308,False,e76949fcdfaa88a3b3eae511c94c6e9db2bf6aba836667a9d88aa735a8730ae1,e76949fcdfaa88a3b3eae511c94c6e9db2bf6aba836667a9d88aa735a8730ae1,5898
task309,False,c47b834e65872a11ec0cda3c8246948b8365f81f916610b49ed07267815733d9,c47b834e65872a11ec0cda3c8246948b8365f81f916610b49ed07267815733d9,217
task310,False,9456e21fd271f0a84660fec5554753d105c6ab2d03ef08b086922cf1214f946e,9456e21fd271f0a84660fec5554753d105c6ab2d03ef08b086922cf1214f946e,3379
task311,False,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,479
task312,False,5f8662413159b881c8dff97e5c51ca63270ea3b1609d0f333539af73166348ff,5f8662413159b881c8dff97e5c51ca63270ea3b1609d0f333539af73166348ff,1202
task313,False,c14057973f9e425bfce0e5c4fcba390d7e2468949cc8cf0f53d31343d354042e,c14057973f9e425bfce0e5c4fcba390d7e2468949cc8cf0f53d31343d354042e,21754
task314,False,6de48aa8380bfa9f60145881280cb81f0649f178f1a74456c5c40334004417b4,6de48aa8380bfa9f60145881280cb81f0649f178f1a74456c5c40334004417b4,24532
task315,False,e90e9fdba6c27023c8aa0b2a5551bb93b6b95f46075245fed650566d7e77cd51,e90e9fdba6c27023c8aa0b2a5551bb93b6b95f46075245fed650566d7e77cd51,1167
task316,False,670f53af3ed1c6f43de6839e8ccdb28b13e22a3c916f608f375ce5b0edbba135,670f53af3ed1c6f43de6839e8ccdb28b13e22a3c916f608f375ce5b0edbba135,5546
task317,False,54ad9bc9831f0f3a781e65116809c2c60f3246bbdc84fc6c0fa8064fecb5d8c5,54ad9bc9831f0f3a781e65116809c2c60f3246bbdc84fc6c0fa8064fecb5d8c5,3798
task318,False,c3bad4dd178480e49327942b997d1e6816254aec1d649c8cae0bb01da1c39ae1,c3bad4dd178480e49327942b997d1e6816254aec1d649c8cae0bb01da1c39ae1,704
task319,False,7aa1d78fddf09c815ef6fceff0f357f98b235f69bf1dc39d1217d2e0af60ecbe,7aa1d78fddf09c815ef6fceff0f357f98b235f69bf1dc39d1217d2e0af60ecbe,5710
task320,False,b5f9d264034aafc2780289baeb60a45e338fd6478233a720f13b79faa2d6b39f,b5f9d264034aafc2780289baeb60a45e338fd6478233a720f13b79faa2d6b39f,2183
task321,False,2e36977fc386c76ebb921b21626cb0733b08b8f40969cc3ff8635f327f718f5e,2e36977fc386c76ebb921b21626cb0733b08b8f40969cc3ff8635f327f718f5e,1733
task322,False,fbd58feccde37b1a76b01f690c4e9c77a3893b33f6eff62285b9ddeac2aef02d,fbd58feccde37b1a76b01f690c4e9c77a3893b33f6eff62285b9ddeac2aef02d,515
task323,False,730233a73b9e6e98e25c77baf2e139a562e458088de6d66cb6f5a0090c133eb5,730233a73b9e6e98e25c77baf2e139a562e458088de6d66cb6f5a0090c133eb5,2497
task324,False,022afd33a6e9b0c37a3e2c3f23437cabe9e10ec07aab1b41f9431b047f33a6c9,022afd33a6e9b0c37a3e2c3f23437cabe9e10ec07aab1b41f9431b047f33a6c9,6861
task325,False,703958452270456b7d0aa9d4685a3bb4279c1a189050c3b1c4c5c0ef26767373,703958452270456b7d0aa9d4685a3bb4279c1a189050c3b1c4c5c0ef26767373,5072
task326,False,d8c069fbf425d2fc92a051625cd6ab3ed7942bb3f87ef81c26b098ca464da222,d8c069fbf425d2fc92a051625cd6ab3ed7942bb3f87ef81c26b098ca464da222,251
task327,False,28e407c04689606a975670fd8f7da26d5ce7a9a10400265cc54eca46e5504bed,28e407c04689606a975670fd8f7da26d5ce7a9a10400265cc54eca46e5504bed,1638
task328,False,8b59da6bec33268828441211f57cf70afff81536073372c30cb9394b8010d3c9,8b59da6bec33268828441211f57cf70afff81536073372c30cb9394b8010d3c9,16275
task329,False,b3983c3bd8c099ce71cb48e09938e0328cc29853d73d956c35e125db9bcd43ef,b3983c3bd8c099ce71cb48e09938e0328cc29853d73d956c35e125db9bcd43ef,1652
task330,False,defa06f30b9df97f6bcb5baef57d32ff1bcfc724125eac4cab4951c3b54ed3e8,defa06f30b9df97f6bcb5baef57d32ff1bcfc724125eac4cab4951c3b54ed3e8,12033
task331,False,159b7db4377d2a7d75a15aa8f84344e6d919741566944220da8f361aa1da572a,159b7db4377d2a7d75a15aa8f84344e6d919741566944220da8f361aa1da572a,3836
task332,False,ff9ef4a3514237bbffcf3d8e6f5c881bc68b8ae01f73f3abb8a70a57d0fe7f4a,ff9ef4a3514237bbffcf3d8e6f5c881bc68b8ae01f73f3abb8a70a57d0fe7f4a,3735
task333,False,3d2a0cf5f315ce4c79444681a1dd03ce03f8bb64d70709003d2d750a60d8d23f,3d2a0cf5f315ce4c79444681a1dd03ce03f8bb64d70709003d2d750a60d8d23f,4058
task334,False,a5f6ffb6be0ddc49db3ce5998c7cae13bfa5a4f830eb89e47e9f2875f71895c0,a5f6ffb6be0ddc49db3ce5998c7cae13bfa5a4f830eb89e47e9f2875f71895c0,889
task335,False,df7e9b8596d842b5ccccb92f6dbade8c446c1be3167bc5a0d2345a2a5f0d1e52,df7e9b8596d842b5ccccb92f6dbade8c446c1be3167bc5a0d2345a2a5f0d1e52,3440
task336,False,66605e39204e06dd97980e812e93d14e7dab3eb0d815b075ac29202827cc6a4e,66605e39204e06dd97980e812e93d14e7dab3eb0d815b075ac29202827cc6a4e,5276
task337,False,c276f5799bf0f2f77bbc0c31f5ed97472afbff9a946326286e229929029e2484,c276f5799bf0f2f77bbc0c31f5ed97472afbff9a946326286e229929029e2484,159
task338,False,c4e2d784490156e8a4ba7ee3f80c9706021d7bca46e83c27c2aaab16a43710e1,c4e2d784490156e8a4ba7ee3f80c9706021d7bca46e83c27c2aaab16a43710e1,8884
task339,False,23c555a9d5193597ba509db3b965cb39be9f02febeded3f074acb8768e013f1b,23c555a9d5193597ba509db3b965cb39be9f02febeded3f074acb8768e013f1b,1588
task340,False,1b13c5518a579f9d9b93f9db0c46aaf5bb1cc3caef23e4e322ac6aebd1d2a111,1b13c5518a579f9d9b93f9db0c46aaf5bb1cc3caef23e4e322ac6aebd1d2a111,6409
task341,False,564fae20dee0f5a54330c3170bfad5824556165d5a206e82a19c9264faaaaf05,564fae20dee0f5a54330c3170bfad5824556165d5a206e82a19c9264faaaaf05,8743
task342,False,cd69f1c3c3bd5d7c51afa7008425c54e8c0a232fd18449de9a9bff304cea90ec,cd69f1c3c3bd5d7c51afa7008425c54e8c0a232fd18449de9a9bff304cea90ec,3200
task343,False,7d9fd50c151181852757e8561c8433d9c675826ceb14e650adf7d42e3fdacc5a,7d9fd50c151181852757e8561c8433d9c675826ceb14e650adf7d42e3fdacc5a,8142
task344,False,a23999c886c62393d115371628fbee6b6043de7a35bed72285639240d6def4fd,a23999c886c62393d115371628fbee6b6043de7a35bed72285639240d6def4fd,10236
task345,False,c33a5f6e78916a4a95040832dd427c7877e2b85de975738a8cdcb55dea726ae7,c33a5f6e78916a4a95040832dd427c7877e2b85de975738a8cdcb55dea726ae7,10079
task346,False,e127612bc10915231c09b9a410db00be87b798db0d06b4ac227cf3a1d03dbfa9,e127612bc10915231c09b9a410db00be87b798db0d06b4ac227cf3a1d03dbfa9,1580
task347,False,1d85d68af1f6fb61d48534f26940146d8c8cd26d1252ac47c295167acd8a62b6,1d85d68af1f6fb61d48534f26940146d8c8cd26d1252ac47c295167acd8a62b6,753
task348,False,a6dd8eb329ee1c4b5ee60a6985610b6685bad770c76a14d12eb9e9665303821e,a6dd8eb329ee1c4b5ee60a6985610b6685bad770c76a14d12eb9e9665303821e,3000
task349,False,b50e0447d1f40836eccb91855a41e449322185a06d32042a4a24c1bb1945303d,b50e0447d1f40836eccb91855a41e449322185a06d32042a4a24c1bb1945303d,8067
task350,False,0a4953ef042161b10533c2687cf95494f213b8913fe824d49955a6077178c613,0a4953ef042161b10533c2687cf95494f213b8913fe824d49955a6077178c613,1437
task351,False,c17c4a24fd333fa82a77f43e4a5127d7eb81187a15ad4b7f8a1bb21664a5d49d,c17c4a24fd333fa82a77f43e4a5127d7eb81187a15ad4b7f8a1bb21664a5d49d,3049
task352,False,f3b9bb985cfb0478df981c689aab9f22dc5bb177e02b6f3b6a3b330669eef601,f3b9bb985cfb0478df981c689aab9f22dc5bb177e02b6f3b6a3b330669eef601,1398
task353,False,1639de1c1d4d3ee61a8454a02d3b5af4d359f13f2fb1c963687d4cd76b280a8b,1639de1c1d4d3ee61a8454a02d3b5af4d359f13f2fb1c963687d4cd76b280a8b,3244
task354,False,72097d91360fee677a7cedfcb6a9f81d203f7ed48b510491a32767048d687447,72097d91360fee677a7cedfcb6a9f81d203f7ed48b510491a32767048d687447,2710
task355,False,ad09d6515b0ea120e8214015b5a7dd13fe14644812fd3be9b33471c171932a2f,ad09d6515b0ea120e8214015b5a7dd13fe14644812fd3be9b33471c171932a2f,3971
task356,False,551900e26ac21ba20631069f1a4268e5b9992eabbfd9cde50643affea19fc2f0,551900e26ac21ba20631069f1a4268e5b9992eabbfd9cde50643affea19fc2f0,2344
task357,False,6f016be04e3411dcac0352a418b9fbb112c20cf7af507ed65575bcf4792392f0,6f016be04e3411dcac0352a418b9fbb112c20cf7af507ed65575bcf4792392f0,2311
task358,False,a3895456e9085eead79b9253690c3017a887f390547c9c7695d037e9e4c61ee9,a3895456e9085eead79b9253690c3017a887f390547c9c7695d037e9e4c61ee9,10783
task359,False,1c4683356c52e5f1ca1b725734fdf8932a57c9fe9c74559da7a2378c9f86293c,1c4683356c52e5f1ca1b725734fdf8932a57c9fe9c74559da7a2378c9f86293c,1184
task360,False,288d8ec599a9f336ad8b8ece878231f6009143fcb0788f52136b48e7bdc42237,288d8ec599a9f336ad8b8ece878231f6009143fcb0788f52136b48e7bdc42237,1271
task361,False,58c2988d1f57c0e95d5ac624593c05c1ec9521459d3f9f66e1c052a23f3c961f,58c2988d1f57c0e95d5ac624593c05c1ec9521459d3f9f66e1c052a23f3c961f,6018
task362,False,809f348845562e3a2af3412a38f9a7bf492e320a45d1adebf5e278757bb88f21,809f348845562e3a2af3412a38f9a7bf492e320a45d1adebf5e278757bb88f21,1696
task363,False,6e60b75eb2a617fb45f2cc1daf935b01cb600c56f3c9339f9b9940b7c3ddfb8b,6e60b75eb2a617fb45f2cc1daf935b01cb600c56f3c9339f9b9940b7c3ddfb8b,7690
task364,False,19c76d070f8150bce68cfff6c1d1904fad351bb30d17d6e0b6a21d04072d261b,19c76d070f8150bce68cfff6c1d1904fad351bb30d17d6e0b6a21d04072d261b,10636
task365,False,b5433fef2a486e434f677cabc36a073d21f90962bd37a741806cbce8ba33a836,b5433fef2a486e434f677cabc36a073d21f90962bd37a741806cbce8ba33a836,16991
task366,False,5ac529bc5ea238922eb6224354f53dba28b9c4b3b6d487ee129eea9cf4f1a3ca,5ac529bc5ea238922eb6224354f53dba28b9c4b3b6d487ee129eea9cf4f1a3ca,90138
task367,False,d714af254dd574b2ee6e4d9a7da38d254cc1cedf344e671171b3198e6677f3e9,d714af254dd574b2ee6e4d9a7da38d254cc1cedf344e671171b3198e6677f3e9,9982
task368,False,fb13ef89494b35d91e797f4295a7a89ef8111ed8b5d8f62974f2ce5be08e16a8,fb13ef89494b35d91e797f4295a7a89ef8111ed8b5d8f62974f2ce5be08e16a8,8950
task369,False,41510d5508f7ee00bea219692bf4efbbac40ae5b20300daa5ec4f01d4b6816a5,41510d5508f7ee00bea219692bf4efbbac40ae5b20300daa5ec4f01d4b6816a5,2940
task370,False,b1b46a857c98012f3a7a98855a96a142bf2570da5f6bcd408720761359d016df,b1b46a857c98012f3a7a98855a96a142bf2570da5f6bcd408720761359d016df,15228
task371,False,55f3e4edea862a77001eaa66f9ce4cd37bbc3eaaaad9315a16360ce4d1d01bfe,55f3e4edea862a77001eaa66f9ce4cd37bbc3eaaaad9315a16360ce4d1d01bfe,1810
task372,False,49debbd524f6003bd2accc773182b09a6122b202f854be799ea472d199ff510b,49debbd524f6003bd2accc773182b09a6122b202f854be799ea472d199ff510b,640
task373,False,febd0e663c6704afa5d637e656bb7decaf87e1523de97cd6fac5a3db41f7c234,febd0e663c6704afa5d637e656bb7decaf87e1523de97cd6fac5a3db41f7c234,581
task374,False,339db4c37b98491914562d733c9adb7b8806f170bb42f46211b291bbbc530645,339db4c37b98491914562d733c9adb7b8806f170bb42f46211b291bbbc530645,5728
task375,False,509686d607b3126316a284357799deb369829fe56865a1b05609fa3447c4c5d7,509686d607b3126316a284357799deb369829fe56865a1b05609fa3447c4c5d7,2214
task376,False,a0598286ff472392ee4b56cece1c00b820ecfa693ab0b51c8260410e1f8229e2,a0598286ff472392ee4b56cece1c00b820ecfa693ab0b51c8260410e1f8229e2,2623
task377,False,50d51acee58e84195c70fdab79e3579292b15de336c03f0e4033c5f0b5720e29,50d51acee58e84195c70fdab79e3579292b15de336c03f0e4033c5f0b5720e29,15257
task378,False,83b85af797290c872bb4445a649a62c3dbb79def4efe2837004cc95fe7d9308f,83b85af797290c872bb4445a649a62c3dbb79def4efe2837004cc95fe7d9308f,5481
task379,False,b5d2b20c584301f7abc010c463188b248a1cf46e8115c8d81cb5f0e30db38e33,b5d2b20c584301f7abc010c463188b248a1cf46e8115c8d81cb5f0e30db38e33,9996
task380,False,5738b9a32c4e060390dd4e9616533654a3951ef69af2721854b0ba55a010d39c,5738b9a32c4e060390dd4e9616533654a3951ef69af2721854b0ba55a010d39c,396
task381,False,a16d4bb356919ad3bf517a438093a449db108057e19f9536dcfb509f93eef5c8,a16d4bb356919ad3bf517a438093a449db108057e19f9536dcfb509f93eef5c8,3749
task382,False,14b9a8cc2a3b6c3865bf63db9bd731226657d36477d972681299eb6da25e5bff,14b9a8cc2a3b6c3865bf63db9bd731226657d36477d972681299eb6da25e5bff,19986
task383,False,d1ef7468a9e40cc10bb8d8292394e3dd8447e350bf16cac2de25abaa0683fce8,d1ef7468a9e40cc10bb8d8292394e3dd8447e350bf16cac2de25abaa0683fce8,4981
task384,False,f0df167c63399347edeca26b04c3bf18712c68fa26dccbbe266d4e5755d907cf,f0df167c63399347edeca26b04c3bf18712c68fa26dccbbe266d4e5755d907cf,4308
task385,False,629a5673b6a8e745a4c5b1b5afcf3c5e7214f2fd7c54d7f5da27eb3e788ea5d1,629a5673b6a8e745a4c5b1b5afcf3c5e7214f2fd7c54d7f5da27eb3e788ea5d1,175
task386,False,30e6c4f44c318f69f5aa740f9a98bbe61bdd21fa4b3253758b8e8fa0adb2b849,30e6c4f44c318f69f5aa740f9a98bbe61bdd21fa4b3253758b8e8fa0adb2b849,793
task387,False,922ce5bde5319cc313a3bd536efe5ad0870456361b80db7b5e806f0adc4a9188,922ce5bde5319cc313a3bd536efe5ad0870456361b80db7b5e806f0adc4a9188,12388
task388,False,8afccfc448cdf82a4975b45c7b556477083e29728ac00da51d92d2da1aefe4cc,8afccfc448cdf82a4975b45c7b556477083e29728ac00da51d92d2da1aefe4cc,6536
task389,False,5d19a4d137ddfa5d5e278378f5210bdd9ffd9225b6b7ca3cfb0a823a86ca0be9,5d19a4d137ddfa5d5e278378f5210bdd9ffd9225b6b7ca3cfb0a823a86ca0be9,1421
task390,False,8beebca53dbcb17ddb3257f25febefec6a9f7212108ea7bd3d5155b14ea933c9,8beebca53dbcb17ddb3257f25febefec6a9f7212108ea7bd3d5155b14ea933c9,4736
task391,False,1582c8e52095b42ea4800ff8753f6e9fcb62f2e7b65b1642a469835c6548bf80,1582c8e52095b42ea4800ff8753f6e9fcb62f2e7b65b1642a469835c6548bf80,2841
task392,False,286bbe96e893d8985bbc76084a277ad5864297316cf38f4ba6edf4007112e4c5,286bbe96e893d8985bbc76084a277ad5864297316cf38f4ba6edf4007112e4c5,8330
task393,False,ca611d444767651339521e15512433dff1dccbf80f21572d62cfc02d5924cb48,ca611d444767651339521e15512433dff1dccbf80f21572d62cfc02d5924cb48,1538
task394,False,6f9e76b487f97c594199199e75fc55402957e97ede7b3c08c5059ae6412a4a45,6f9e76b487f97c594199199e75fc55402957e97ede7b3c08c5059ae6412a4a45,3787
task395,False,19fd478858c781c596e2ca2f7e34d4e1bcfa8798379225afbe1efd44d2841ac0,19fd478858c781c596e2ca2f7e34d4e1bcfa8798379225afbe1efd44d2841ac0,1179
task396,False,2afd7f3d83b6439b6731e3b143c854786a7735e2b23603d13849d0a039835209,2afd7f3d83b6439b6731e3b143c854786a7735e2b23603d13849d0a039835209,25265
task397,False,ec9b058741eaf99344ec4924d5f8477c3c76806ed7bdd2e9f5e72d470c7b0255,ec9b058741eaf99344ec4924d5f8477c3c76806ed7bdd2e9f5e72d470c7b0255,7145
task398,False,5e22b113b5a8af360aa7e552fdd71f3ec955ca68744a8b5c21726a900f34e263,5e22b113b5a8af360aa7e552fdd71f3ec955ca68744a8b5c21726a900f34e263,7459
task399,False,f8e72c2228ae91a54d38c5a7f101356edc42d906cda234321b13bfc87a5ff38f,f8e72c2228ae91a54d38c5a7f101356edc42d906cda234321b13bfc87a5ff38f,1907
task400,False,85a9828beec5f14034326e3d758cb7a93f61e66437df97f60e5b4a304af62110,85a9828beec5f14034326e3d758cb7a93f61e66437df97f60e5b4a304af62110,3021
