source_index,source_label,contract_name,passed,skipped,reason,input_shape,expected_shape,actual_shape,mismatch_count,rule_label
134,ex134,task366_transpose,True,False,ok,"(20, 12)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
134,ex134,task366_mirror_each_panel_lr,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
134,ex134,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(12, 20)","(12, 10)",,,
134,ex134,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(12, 20)","(12, 10)",,,
135,ex135,original,True,False,ok,"(12, 26)","(12, 13)","(12, 13)",0,bounded_rectangles_max7
135,ex135,task366_color_bijection,True,False,ok,"(12, 26)","(12, 13)","(12, 13)",0,bounded_rectangles_max7
135,ex135,task366_swap_panels,True,False,ok,"(12, 26)","(12, 13)","(12, 13)",0,bounded_rectangles_max7
135,ex135,task366_transpose,True,False,ok,"(26, 12)","(13, 12)","(13, 12)",0,bounded_rectangles_max7
135,ex135,task366_mirror_each_panel_lr,True,False,ok,"(12, 26)","(12, 13)","(12, 13)",0,bounded_rectangles_max7
135,ex135,task366_shift_panels_down_right,True,False,ok,"(12, 26)","(12, 13)","(12, 13)",0,bounded_rectangles_max7
135,ex135,task366_shift_panels_up_left,True,False,ok,"(12, 26)","(12, 13)","(12, 13)",0,bounded_rectangles_max7
136,ex136,original,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
136,ex136,task366_color_bijection,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
136,ex136,task366_swap_panels,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
136,ex136,task366_transpose,True,False,ok,"(17, 30)","(17, 15)","(17, 15)",0,bounded_rectangles_max7
136,ex136,task366_mirror_each_panel_lr,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
136,ex136,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(30, 17)","(15, 17)",,,
136,ex136,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(30, 17)","(15, 17)",,,
137,ex137,original,False,True,"input_shape_exceeds_limit:(14, 32)>(30, 30)","(14, 32)","(14, 16)",,,
137,ex137,task366_color_bijection,True,False,ok,"(14, 32)","(14, 16)","(14, 16)",0,bounded_rectangles_max7
137,ex137,task366_swap_panels,True,False,ok,"(14, 32)","(14, 16)","(14, 16)",0,bounded_rectangles_max7
137,ex137,task366_transpose,True,False,ok,"(32, 14)","(16, 14)","(16, 14)",0,bounded_rectangles_max7
137,ex137,task366_mirror_each_panel_lr,True,False,ok,"(14, 32)","(14, 16)","(14, 16)",0,bounded_rectangles_max7
137,ex137,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(14, 32)","(14, 16)",,,
137,ex137,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(14, 32)","(14, 16)",,,
138,ex138,original,True,False,ok,"(28, 15)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
138,ex138,task366_color_bijection,True,False,ok,"(28, 15)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
138,ex138,task366_swap_panels,True,False,ok,"(28, 15)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
138,ex138,task366_transpose,True,False,ok,"(15, 28)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
138,ex138,task366_mirror_each_panel_lr,True,False,ok,"(28, 15)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
138,ex138,task366_shift_panels_down_right,True,False,ok,"(28, 15)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
138,ex138,task366_shift_panels_up_left,True,False,ok,"(28, 15)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
139,ex139,original,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
139,ex139,task366_color_bijection,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
139,ex139,task366_swap_panels,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
139,ex139,task366_transpose,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
139,ex139,task366_mirror_each_panel_lr,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
139,ex139,task366_shift_panels_down_right,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
139,ex139,task366_shift_panels_up_left,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
140,ex140,original,True,False,ok,"(13, 30)","(13, 15)","(13, 15)",0,bounded_rectangles_max7
140,ex140,task366_color_bijection,True,False,ok,"(13, 30)","(13, 15)","(13, 15)",0,bounded_rectangles_max7
140,ex140,task366_swap_panels,True,False,ok,"(13, 30)","(13, 15)","(13, 15)",0,bounded_rectangles_max7
140,ex140,task366_transpose,True,False,ok,"(30, 13)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
140,ex140,task366_mirror_each_panel_lr,True,False,ok,"(13, 30)","(13, 15)","(13, 15)",0,bounded_rectangles_max7
140,ex140,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(13, 30)","(13, 15)",,,
140,ex140,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(13, 30)","(13, 15)",,,
141,ex141,original,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
141,ex141,task366_color_bijection,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
141,ex141,task366_swap_panels,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
141,ex141,task366_transpose,True,False,ok,"(26, 11)","(13, 11)","(13, 11)",0,bounded_rectangles_max7
141,ex141,task366_mirror_each_panel_lr,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
141,ex141,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(11, 26)","(11, 13)",,,
141,ex141,task366_shift_panels_up_left,False,True,output_would_clip,"(11, 26)","(11, 13)",,,
142,ex142,original,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
142,ex142,task366_color_bijection,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
142,ex142,task366_swap_panels,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
142,ex142,task366_transpose,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
142,ex142,task366_mirror_each_panel_lr,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
142,ex142,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(14, 24)","(14, 12)",,,
142,ex142,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(14, 24)","(14, 12)",,,
143,ex143,original,True,False,ok,"(10, 24)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
143,ex143,task366_color_bijection,True,False,ok,"(10, 24)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
143,ex143,task366_swap_panels,True,False,ok,"(10, 24)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
143,ex143,task366_transpose,True,False,ok,"(24, 10)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
143,ex143,task366_mirror_each_panel_lr,True,False,ok,"(10, 24)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
143,ex143,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(10, 24)","(10, 12)",,,
143,ex143,task366_shift_panels_up_left,True,False,ok,"(10, 24)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
144,ex144,original,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
144,ex144,task366_color_bijection,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
144,ex144,task366_swap_panels,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
144,ex144,task366_transpose,True,False,ok,"(28, 12)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
144,ex144,task366_mirror_each_panel_lr,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
144,ex144,task366_shift_panels_down_right,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
144,ex144,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(12, 28)","(12, 14)",,,
145,ex145,original,True,False,ok,"(13, 26)","(13, 13)","(13, 13)",0,bounded_rectangles_max7
145,ex145,task366_color_bijection,True,False,ok,"(13, 26)","(13, 13)","(13, 13)",0,bounded_rectangles_max7
145,ex145,task366_swap_panels,True,False,ok,"(13, 26)","(13, 13)","(13, 13)",0,bounded_rectangles_max7
145,ex145,task366_transpose,True,False,ok,"(26, 13)","(13, 13)","(13, 13)",0,bounded_rectangles_max7
145,ex145,task366_mirror_each_panel_lr,True,False,ok,"(13, 26)","(13, 13)","(13, 13)",0,bounded_rectangles_max7
145,ex145,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(13, 26)","(13, 13)",,,
145,ex145,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(13, 26)","(13, 13)",,,
146,ex146,original,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
146,ex146,task366_color_bijection,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
146,ex146,task366_swap_panels,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
146,ex146,task366_transpose,True,False,ok,"(13, 22)","(13, 11)","(13, 11)",0,bounded_rectangles_max7
146,ex146,task366_mirror_each_panel_lr,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
146,ex146,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(22, 13)","(11, 13)",,,
146,ex146,task366_shift_panels_up_left,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
147,ex147,original,True,False,ok,"(28, 13)","(14, 13)","(14, 13)",0,bounded_rectangles_max7
147,ex147,task366_color_bijection,True,False,ok,"(28, 13)","(14, 13)","(14, 13)",0,bounded_rectangles_max7
147,ex147,task366_swap_panels,True,False,ok,"(28, 13)","(14, 13)","(14, 13)",0,bounded_rectangles_max7
147,ex147,task366_transpose,True,False,ok,"(13, 28)","(13, 14)","(13, 14)",0,bounded_rectangles_max7
147,ex147,task366_mirror_each_panel_lr,True,False,ok,"(28, 13)","(14, 13)","(14, 13)",0,bounded_rectangles_max7
147,ex147,task366_shift_panels_down_right,True,False,ok,"(28, 13)","(14, 13)","(14, 13)",0,bounded_rectangles_max7
147,ex147,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(28, 13)","(14, 13)",,,
148,ex148,original,True,False,ok,"(30, 14)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
148,ex148,task366_color_bijection,True,False,ok,"(30, 14)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
148,ex148,task366_swap_panels,True,False,ok,"(30, 14)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
148,ex148,task366_transpose,True,False,ok,"(14, 30)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
148,ex148,task366_mirror_each_panel_lr,True,False,ok,"(30, 14)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
148,ex148,task366_shift_panels_down_right,True,False,ok,"(30, 14)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
148,ex148,task366_shift_panels_up_left,False,True,output_would_clip,"(30, 14)","(15, 14)",,,
149,ex149,original,True,False,ok,"(20, 8)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
149,ex149,task366_color_bijection,True,False,ok,"(20, 8)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
149,ex149,task366_swap_panels,True,False,ok,"(20, 8)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
149,ex149,task366_transpose,True,False,ok,"(8, 20)","(8, 10)","(8, 10)",0,bounded_rectangles_max7
149,ex149,task366_mirror_each_panel_lr,True,False,ok,"(20, 8)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
149,ex149,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(20, 8)","(10, 8)",,,
149,ex149,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(20, 8)","(10, 8)",,,
150,ex150,original,True,False,ok,"(24, 11)","(12, 11)","(12, 11)",0,bounded_rectangles_max7
150,ex150,task366_color_bijection,True,False,ok,"(24, 11)","(12, 11)","(12, 11)",0,bounded_rectangles_max7
150,ex150,task366_swap_panels,True,False,ok,"(24, 11)","(12, 11)","(12, 11)",0,bounded_rectangles_max7
150,ex150,task366_transpose,True,False,ok,"(11, 24)","(11, 12)","(11, 12)",0,bounded_rectangles_max7
150,ex150,task366_mirror_each_panel_lr,True,False,ok,"(24, 11)","(12, 11)","(12, 11)",0,bounded_rectangles_max7
150,ex150,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(24, 11)","(12, 11)",,,
150,ex150,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(24, 11)","(12, 11)",,,
151,ex151,original,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
151,ex151,task366_color_bijection,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
151,ex151,task366_swap_panels,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
151,ex151,task366_transpose,True,False,ok,"(26, 11)","(13, 11)","(13, 11)",0,bounded_rectangles_max7
151,ex151,task366_mirror_each_panel_lr,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
151,ex151,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(11, 26)","(11, 13)",,,
151,ex151,task366_shift_panels_up_left,False,True,output_would_clip,"(11, 26)","(11, 13)",,,
152,ex152,original,True,False,ok,"(15, 26)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
152,ex152,task366_color_bijection,True,False,ok,"(15, 26)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
152,ex152,task366_swap_panels,True,False,ok,"(15, 26)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
152,ex152,task366_transpose,True,False,ok,"(26, 15)","(13, 15)","(13, 15)",0,bounded_rectangles_max7
152,ex152,task366_mirror_each_panel_lr,True,False,ok,"(15, 26)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
152,ex152,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(15, 26)","(15, 13)",,,
152,ex152,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(15, 26)","(15, 13)",,,
153,ex153,original,True,False,ok,"(24, 13)","(12, 13)","(12, 13)",0,bounded_rectangles_max7
153,ex153,task366_color_bijection,True,False,ok,"(24, 13)","(12, 13)","(12, 13)",0,bounded_rectangles_max7
153,ex153,task366_swap_panels,True,False,ok,"(24, 13)","(12, 13)","(12, 13)",0,bounded_rectangles_max7
153,ex153,task366_transpose,True,False,ok,"(13, 24)","(13, 12)","(13, 12)",0,bounded_rectangles_max7
153,ex153,task366_mirror_each_panel_lr,True,False,ok,"(24, 13)","(12, 13)","(12, 13)",0,bounded_rectangles_max7
153,ex153,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(24, 13)","(12, 13)",,,
153,ex153,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(24, 13)","(12, 13)",,,
154,ex154,original,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
154,ex154,task366_color_bijection,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
154,ex154,task366_swap_panels,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
154,ex154,task366_transpose,True,False,ok,"(26, 11)","(13, 11)","(13, 11)",0,bounded_rectangles_max7
154,ex154,task366_mirror_each_panel_lr,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
154,ex154,task366_shift_panels_down_right,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
154,ex154,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(11, 26)","(11, 13)",,,
155,ex155,original,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
155,ex155,task366_color_bijection,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
155,ex155,task366_swap_panels,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
155,ex155,task366_transpose,True,False,ok,"(13, 22)","(13, 11)","(13, 11)",0,bounded_rectangles_max7
155,ex155,task366_mirror_each_panel_lr,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
155,ex155,task366_shift_panels_down_right,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
155,ex155,task366_shift_panels_up_left,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
156,ex156,original,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
156,ex156,task366_color_bijection,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
156,ex156,task366_swap_panels,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
156,ex156,task366_transpose,True,False,ok,"(28, 12)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
156,ex156,task366_mirror_each_panel_lr,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
156,ex156,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(12, 28)","(12, 14)",,,
156,ex156,task366_shift_panels_up_left,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
157,ex157,original,True,False,ok,"(14, 30)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
157,ex157,task366_color_bijection,True,False,ok,"(14, 30)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
157,ex157,task366_swap_panels,True,False,ok,"(14, 30)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
157,ex157,task366_transpose,True,False,ok,"(30, 14)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
157,ex157,task366_mirror_each_panel_lr,True,False,ok,"(14, 30)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
157,ex157,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(14, 30)","(14, 15)",,,
157,ex157,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(14, 30)","(14, 15)",,,
158,ex158,original,True,False,ok,"(10, 18)","(10, 9)","(10, 9)",0,bounded_rectangles_max7
158,ex158,task366_color_bijection,True,False,ok,"(10, 18)","(10, 9)","(10, 9)",0,bounded_rectangles_max7
158,ex158,task366_swap_panels,True,False,ok,"(10, 18)","(10, 9)","(10, 9)",0,bounded_rectangles_max7
158,ex158,task366_transpose,True,False,ok,"(18, 10)","(9, 10)","(9, 10)",0,bounded_rectangles_max7
158,ex158,task366_mirror_each_panel_lr,True,False,ok,"(10, 18)","(10, 9)","(10, 9)",0,bounded_rectangles_max7
158,ex158,task366_shift_panels_down_right,True,False,ok,"(10, 18)","(10, 9)","(10, 9)",0,bounded_rectangles_max7
158,ex158,task366_shift_panels_up_left,True,False,ok,"(10, 18)","(10, 9)","(10, 9)",0,bounded_rectangles_max7
159,ex159,original,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
159,ex159,task366_color_bijection,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
159,ex159,task366_swap_panels,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
159,ex159,task366_transpose,True,False,ok,"(20, 12)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
159,ex159,task366_mirror_each_panel_lr,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
159,ex159,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(12, 20)","(12, 10)",,,
159,ex159,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(12, 20)","(12, 10)",,,
160,ex160,original,True,False,ok,"(20, 10)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
160,ex160,task366_color_bijection,True,False,ok,"(20, 10)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
160,ex160,task366_swap_panels,True,False,ok,"(20, 10)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
160,ex160,task366_transpose,True,False,ok,"(10, 20)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
160,ex160,task366_mirror_each_panel_lr,True,False,ok,"(20, 10)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
160,ex160,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(20, 10)","(10, 10)",,,
160,ex160,task366_shift_panels_up_left,True,False,ok,"(20, 10)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
161,ex161,original,True,False,ok,"(20, 10)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
161,ex161,task366_color_bijection,True,False,ok,"(20, 10)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
161,ex161,task366_swap_panels,True,False,ok,"(20, 10)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
161,ex161,task366_transpose,True,False,ok,"(10, 20)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
161,ex161,task366_mirror_each_panel_lr,True,False,ok,"(20, 10)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
161,ex161,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(20, 10)","(10, 10)",,,
161,ex161,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(20, 10)","(10, 10)",,,
162,ex162,original,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
162,ex162,task366_color_bijection,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
162,ex162,task366_swap_panels,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
162,ex162,task366_transpose,True,False,ok,"(28, 12)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
162,ex162,task366_mirror_each_panel_lr,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
162,ex162,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(12, 28)","(12, 14)",,,
162,ex162,task366_shift_panels_up_left,False,True,output_would_clip,"(12, 28)","(12, 14)",,,
163,ex163,original,True,False,ok,"(10, 22)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
163,ex163,task366_color_bijection,True,False,ok,"(10, 22)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
163,ex163,task366_swap_panels,True,False,ok,"(10, 22)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
163,ex163,task366_transpose,True,False,ok,"(22, 10)","(11, 10)","(11, 10)",0,bounded_rectangles_max7
163,ex163,task366_mirror_each_panel_lr,True,False,ok,"(10, 22)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
163,ex163,task366_shift_panels_down_right,True,False,ok,"(10, 22)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
163,ex163,task366_shift_panels_up_left,True,False,ok,"(10, 22)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
164,ex164,original,True,False,ok,"(14, 28)","(14, 14)","(14, 14)",0,bounded_rectangles_max7
164,ex164,task366_color_bijection,True,False,ok,"(14, 28)","(14, 14)","(14, 14)",0,bounded_rectangles_max7
164,ex164,task366_swap_panels,True,False,ok,"(14, 28)","(14, 14)","(14, 14)",0,bounded_rectangles_max7
164,ex164,task366_transpose,True,False,ok,"(28, 14)","(14, 14)","(14, 14)",0,bounded_rectangles_max7
164,ex164,task366_mirror_each_panel_lr,True,False,ok,"(14, 28)","(14, 14)","(14, 14)",0,bounded_rectangles_max7
164,ex164,task366_shift_panels_down_right,True,False,ok,"(14, 28)","(14, 14)","(14, 14)",0,bounded_rectangles_max7
164,ex164,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(14, 28)","(14, 14)",,,
165,ex165,original,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
165,ex165,task366_color_bijection,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
165,ex165,task366_swap_panels,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
165,ex165,task366_transpose,True,False,ok,"(13, 22)","(13, 11)","(13, 11)",0,bounded_rectangles_max7
165,ex165,task366_mirror_each_panel_lr,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
165,ex165,task366_shift_panels_down_right,True,False,ok,"(22, 13)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
165,ex165,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(22, 13)","(11, 13)",,,
166,ex166,original,True,False,ok,"(12, 22)","(12, 11)","(12, 11)",0,bounded_rectangles_max7
166,ex166,task366_color_bijection,True,False,ok,"(12, 22)","(12, 11)","(12, 11)",0,bounded_rectangles_max7
166,ex166,task366_swap_panels,True,False,ok,"(12, 22)","(12, 11)","(12, 11)",0,bounded_rectangles_max7
166,ex166,task366_transpose,True,False,ok,"(22, 12)","(11, 12)","(11, 12)",0,bounded_rectangles_max7
166,ex166,task366_mirror_each_panel_lr,True,False,ok,"(12, 22)","(12, 11)","(12, 11)",0,bounded_rectangles_max7
166,ex166,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(12, 22)","(12, 11)",,,
166,ex166,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(12, 22)","(12, 11)",,,
167,ex167,original,True,False,ok,"(28, 12)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
167,ex167,task366_color_bijection,True,False,ok,"(28, 12)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
167,ex167,task366_swap_panels,True,False,ok,"(28, 12)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
167,ex167,task366_transpose,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
167,ex167,task366_mirror_each_panel_lr,True,False,ok,"(28, 12)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
167,ex167,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(28, 12)","(14, 12)",,,
167,ex167,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(28, 12)","(14, 12)",,,
168,ex168,original,True,False,ok,"(26, 12)","(13, 12)","(13, 12)",0,bounded_rectangles_max7
168,ex168,task366_color_bijection,True,False,ok,"(26, 12)","(13, 12)","(13, 12)",0,bounded_rectangles_max7
168,ex168,task366_swap_panels,True,False,ok,"(26, 12)","(13, 12)","(13, 12)",0,bounded_rectangles_max7
168,ex168,task366_transpose,True,False,ok,"(12, 26)","(12, 13)","(12, 13)",0,bounded_rectangles_max7
168,ex168,task366_mirror_each_panel_lr,True,False,ok,"(26, 12)","(13, 12)","(13, 12)",0,bounded_rectangles_max7
168,ex168,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(26, 12)","(13, 12)",,,
168,ex168,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(26, 12)","(13, 12)",,,
169,ex169,original,True,False,ok,"(30, 14)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
169,ex169,task366_color_bijection,True,False,ok,"(30, 14)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
169,ex169,task366_swap_panels,True,False,ok,"(30, 14)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
169,ex169,task366_transpose,True,False,ok,"(14, 30)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
